name,control_1,control_2,control_3,knockdown_1,knockdown_2,knockdown_3,knockdown_4
Treml4,0,0,0,0,0,0,1
Treml2,0,0,0,0,0,0,1
B430306N03Rik,0,0,0,0,0,2,0
Trem2,220,46,51,310,119,529,283
Treml1,6,0,2,5,4,11,10
Nfya,65,28,58,58,39,91,65
Oard1,72,38,62,60,42,86,79
Apobec2,0,0,0,1,0,0,0
Gm30283,0,0,2,1,0,1,0
Tspo2,0,0,0,0,0,0,5
Unc5cl,0,0,0,0,0,0,0
Gm30419,0,0,0,0,0,0,0
Gm24071,0,0,0,0,0,0,0
Lrfn2,0,0,0,0,0,0,1
1700008K24Rik,0,0,0,0,0,0,0
Gm30475,0,0,0,0,0,0,0
Gm30532,0,0,0,0,0,0,0
Gm22978,0,0,0,0,0,0,0
Gm17830,0,0,0,0,0,0,0
Gm41594,0,0,0,0,0,0,0
Mocs1,88,74,122,92,42,135,59
Daam2,48,28,45,29,35,63,46
Gm52301,0,0,0,0,0,0,0
Kif6,3,0,5,3,3,2,1
Gm16555,0,0,0,0,0,0,0
Rftn1,277,201,295,208,131,423,260
Gm52302,0,0,0,0,0,0,0
Gm41597,0,0,0,0,0,0,0
AY702103,0,0,0,0,0,0,0
Gm4669,0,0,0,0,0,0,0
Dazl,0,0,0,0,0,0,0
Gm31015,0,0,0,0,0,0,0
Gm30958,0,0,0,0,0,0,0
Gm54010,0,0,0,0,0,0,0
Plcl2,85,52,86,49,33,61,46
Gm7334,16,15,17,42,9,70,34
Tbc1d5,78,65,101,57,34,86,76
Gm41598,5,0,5,4,10,4,5
Gm31083,0,0,0,0,0,0,0
C330011F03Rik,0,0,0,0,0,0,0
Gm46574,0,0,0,0,0,0,0
Gm31143,0,0,0,0,0,0,0
Satb1,30,13,21,26,15,26,32
Gm6934,0,0,0,0,0,0,0
Gm54011,0,0,0,0,0,0,0
Gm20098,0,0,0,0,0,0,0
Gm19585,0,0,0,1,0,0,0
Gm41600,0,0,0,0,0,0,0
Gm5094,0,0,0,0,0,0,0
Gm27217,0,0,0,0,0,0,0
Kcnh8,0,0,0,0,0,0,0
Gm41601,0,0,0,0,0,0,0
Gm29770,2,4,2,1,2,4,3
Efhb,13,10,18,15,4,26,8
Gm51426,0,0,0,0,0,0,0
Rab5a,84,67,115,124,67,127,68
Pp2d1,0,0,2,0,1,2,2
Kat2b,61,47,112,69,53,95,68
Sgo1,9,11,10,30,9,31,23
4932415M13Rik,0,0,0,0,0,0,0
Mark1-ps2,0,0,0,0,0,0,0
Gm53198,0,0,0,0,0,0,0
Hcfc1r1-ps2,0,0,0,0,0,0,0
Gm54012,0,0,0,0,0,0,0
Sult1c2,0,0,0,3,0,0,0
Hcfc1r1-ps1,0,0,0,0,2,1,0
Mark4-ps,0,0,0,0,0,0,0
Sult1c1,0,0,0,0,0,0,0
Slc5a7,0,0,0,0,0,0,0
1700025K24Rik,0,0,0,0,0,0,0
Gm52325,0,0,0,0,0,0,0
Gm26291,0,0,0,0,0,0,0
Gm32055,0,0,0,0,0,0,0
Gm57645,0,0,0,0,0,0,0
Gm4471,0,0,0,0,0,0,0
St6gal2,0,0,0,0,0,0,0
Vmn2r118,0,0,0,0,0,0,0
Pot1b,24,13,31,21,17,31,32
Gm22654,0,0,0,0,0,0,0
Gm54013,0,0,0,0,0,0,0
Adgre4,0,0,2,0,0,0,0
Zfp119a,2,4,8,5,5,4,2
Zfp959,14,12,24,7,18,18,18
Gm41603,4,0,1,4,10,6,3
Zfp119b,0,2,2,4,0,5,3
Ebi3,0,0,0,0,0,0,1
Gm16712,0,0,0,0,0,0,0
Yju2,17,19,15,24,24,18,21
Shd,5,7,16,5,3,13,1
Fsd1,4,3,5,3,5,7,2
Stap2,31,17,11,59,46,71,40
Mpnd,331,203,300,241,172,426,305
Sh3gl1,596,443,676,475,278,827,521
Chaf1a,1,9,2,6,2,2,4
Ubxn6,497,357,514,430,308,634,423
Hdgfl2,233,171,249,160,138,260,186
n-TEctc4,0,0,0,0,0,0,0
Plin4,6,0,3,0,1,3,0
Plin5,1,0,1,0,3,1,0
Lrg1,315,264,427,101,82,304,172
Sema6b,51,54,63,34,44,52,66
Tnfaip8l1,11,13,19,17,5,19,14
Mydgf,801,814,1024,839,497,1389,1040
Dpp9,412,480,563,333,240,664,387
A230051N06Rik,0,0,0,0,0,0,1
Mir7b,0,0,0,0,0,0,0
Fem1a,68,83,81,67,42,101,59
Ticam1,100,90,137,81,69,155,129
Plin3,641,332,775,305,303,582,423
Arrdc5,0,0,0,0,0,0,0
Uhrf1,29,46,27,58,18,59,73
Kdm4b,163,155,133,120,103,184,137
Gm32715,0,1,0,0,0,1,0
Ptprs,898,634,829,679,680,866,871
Mir6977,0,0,0,0,0,0,0
Gm32822,2,0,2,1,4,4,2
Gm9258,0,0,1,0,0,0,0
Gm33089,0,1,1,1,0,0,1
Gm33211,0,0,0,0,0,0,0
Gm33258,0,0,0,0,0,0,0
Znrf4,0,0,0,0,0,0,0
Tincr,23,23,36,15,19,48,17
Safb2,143,119,191,230,162,322,207
Safb,234,207,228,281,162,393,268
Micos13,811,628,1030,734,523,1205,847
Rpl36,4283,2842,6929,4614,3614,8045,4695
Lonp1,405,272,399,297,274,525,346
Catsperd,0,3,1,0,0,1,0
Gm33461,1,1,2,1,0,0,1
Ranbp3,288,220,267,193,146,412,287
Vmac,196,101,171,90,63,174,96
Ndufa11,842,789,1221,803,451,1392,900
Fut4-ps1,0,0,0,1,0,0,0
Nrtn,27,38,22,46,24,65,61
Dus3l,149,134,163,180,94,232,201
Prr22,15,11,6,12,5,9,6
Rfx2,45,31,40,20,14,59,27
Gm41604,10,5,21,10,18,33,25
Acsbg2,0,0,0,0,0,0,0
Acsbg3,3,2,8,6,3,9,3
Mllt1,158,160,203,140,80,223,171
Acer1,3,2,3,0,0,0,1
Gm33509,8,12,6,0,3,0,1
Clpp,288,267,287,256,155,442,330
Alkbh7,138,65,157,98,55,175,99
Pspn,4,3,5,1,1,0,1
Gtf2f1,420,352,448,373,280,498,343
Khsrp,229,194,276,241,198,395,372
Slc25a41,0,0,0,0,0,0,0
Slc25a23,248,82,148,140,97,275,171
Crb3,2,1,1,4,0,0,0
Dennd1c,0,1,0,1,0,4,1
Tubb4a,51,8,53,42,32,118,46
Gm11110,3,2,10,10,10,27,17
Gm46589,1,0,2,2,3,1,2
Tnfsf9,127,78,193,134,100,189,102
Cd70,0,0,0,0,0,0,0
Gm33566,0,0,0,0,0,0,0
Tnfsf14,12,7,19,0,1,3,0
C3,86821,38839,74357,12629,19080,48191,16926
Mir6978,0,0,0,0,0,0,0
Trip10,551,298,690,391,291,702,426
Gpr108,303,298,345,264,169,427,316
Gm52326,0,0,0,0,0,0,0
Vav1,2,0,0,0,0,0,0
Adgre1,0,1,1,3,0,0,2
Gm20243,0,0,0,0,0,0,0
Vmn2r120,0,0,0,0,0,0,0
Gm54014,0,0,0,0,0,0,0
Gm25102,0,0,0,0,0,0,0
Cntnap5c,0,0,0,0,0,1,0
Gm49848,0,0,0,0,0,0,0
Pdzph1,2,0,5,0,0,0,0
Gm33751,0,0,0,0,0,0,0
Nudt12os,0,0,0,0,0,0,0
Nudt12,10,2,6,7,4,9,8
n-TVcac3,0,0,0,0,0,0,0
Gm23769,0,0,0,0,0,0,0
Gm23203,0,0,0,0,0,0,0
Gm53985,0,0,0,0,0,0,0
Gm23447,0,0,0,0,0,0,0
Gm33890,0,0,0,0,0,0,0
Gm53986,0,0,0,0,0,0,0
Gm52282,0,0,0,0,0,0,0
Obox6-ps1,0,0,0,0,0,0,0
Gm34038,0,0,0,0,0,0,0
Gm52291,0,0,0,0,0,0,0
Gm25800,0,0,0,0,0,0,0
Efna5,484,282,347,509,504,907,753
Gm52303,0,0,1,0,0,0,0
Gm46583,2,1,1,10,4,1,4
Gm34179,0,0,0,0,0,0,0
Gm34324,2,0,0,0,0,0,0
Fbxl17,119,89,174,104,86,164,143
Gm53980,0,0,0,0,0,0,0
Gm24730,0,0,0,0,0,0,0
Gm41607,5,10,18,5,15,13,16
4930405O22Rik,0,0,0,0,0,0,0
Gm49862,0,0,0,0,0,0,0
Gm7253,3,3,11,5,1,7,4
Gm53981,0,0,0,0,0,0,0
Gm53982,0,0,0,0,0,0,0
Fer,200,136,224,118,129,205,151
Gm52300,0,0,0,0,0,0,0
1110058D11Rik,0,0,0,0,2,0,0
Gm46590,1,1,0,0,0,1,0
Gm34858,0,0,0,0,0,0,0
Pja2,234,142,251,227,92,415,260
Mir6420,0,0,0,0,0,0,0
AU016765,0,0,0,0,0,0,0
Gm35098,0,0,0,0,0,0,0
Man2a1,1400,1049,1796,713,531,1274,861
Dreh,0,2,5,0,2,1,1
4930583I09Rik,0,0,0,0,0,0,0
Gm4701,0,0,0,0,0,0,0
Gm25344,0,0,0,0,0,0,0
Gm35228,0,0,0,0,0,0,0
Gm53983,0,0,0,0,0,0,0
Gm49865,0,0,0,0,0,0,0
Tmem232,0,0,0,0,0,0,0
Gm9288,0,0,0,0,0,1,1
Gm53984,0,0,0,0,0,0,0
Gm35400,0,0,0,0,0,0,0
Vapa,302,183,322,399,155,610,422
Txndc2,0,0,1,2,0,1,0
Gm35477,0,0,0,0,0,0,0
Rab31,399,275,419,354,253,596,333
Ppp4r1,151,146,175,145,103,288,188
Ralbp1,791,491,889,571,502,773,514
Gm49870,7,0,0,2,2,3,3
Gm35550,0,0,0,0,0,0,0
Twsg1,617,259,547,369,265,649,380
Ankrd12,321,123,328,187,163,267,171
Ndufv2,676,517,771,766,388,1117,730
Gm23264,0,0,0,1,0,1,0
Washc1,286,138,249,227,128,301,266
Ddx11,18,12,10,13,10,24,24
Gm49931,0,0,0,0,0,0,0
Gm20742,3,1,1,0,1,0,0
Mtcl1,18,11,17,23,9,22,21
Rab12,230,149,201,187,122,274,178
Gm41608,24,14,22,30,24,25,26
Themis3,0,0,0,1,0,0,0
Gm46576,0,0,0,0,0,0,0
Ptprm,32,42,57,42,20,45,45
1700016K05Rik,0,0,0,0,0,1,0
Gm49940,1,1,0,2,5,2,3
Mir5709,0,0,0,0,0,0,0
Gm52313,1,0,0,2,0,2,1
Gm36152,0,0,0,0,0,0,0
Gm36201,0,0,1,0,0,0,0
Gm52321,0,0,0,0,0,0,0
Lrrc30,0,0,0,0,0,0,0
Lama1,164,145,251,132,73,166,160
Arhgap28,157,88,156,119,128,147,111
Gm36252,0,0,0,0,0,0,0
Gm36312,0,0,0,0,0,0,0
L3mbtl4,0,0,0,0,0,0,0
Gm38593,0,0,0,0,0,0,0
Tmem200c,0,1,1,1,0,0,0
Gm36392,0,0,0,0,0,0,0
Gm36437,0,0,0,0,0,0,0
Epb41l3,122,85,212,74,38,158,41
2410021H03Rik,0,1,0,0,0,0,0
Gm53973,0,0,0,0,0,0,0
Zbtb14,2,4,9,2,0,3,5
C030034I22Rik,8,4,8,3,6,5,9
Akain1,0,0,0,0,0,0,0
A730049N16Rik,0,0,0,0,0,0,0
Gm36594,0,0,0,0,0,0,0
Dlgap1,19,10,8,3,7,18,4
Gm46581,0,0,0,0,0,0,0
Gm36746,2,2,1,0,4,1,2
Gm41609,2,0,0,0,0,0,0
Gm41610,2,4,3,0,4,3,2
Tgif1,276,142,322,341,147,774,274
Gm36856,3,4,2,2,1,0,5
Mir1195,0,0,0,0,0,0,0
Gm26510,0,0,0,0,0,0,0
Gm52315,0,0,0,0,0,0,0
Gm46595,0,0,0,0,0,0,0
Gm41611,0,0,0,0,0,0,0
Myl12b,1084,424,1057,671,411,1264,701
Myl12a,2399,1560,2614,2504,1345,4520,2479
Gm53974,0,0,0,0,0,0,0
Myom1,1,0,8,0,6,4,2
Lpin2,123,109,131,116,84,161,125
Emilin2,1440,961,1698,964,572,1882,1306
4930471L23Rik,0,0,0,0,0,0,0
Gm4566,0,0,0,0,0,0,0
Smchd1,39,40,83,50,36,80,68
Ndc80,29,40,21,57,25,89,74
Spdya,1,0,1,1,0,3,1
Trmt61b,4,4,2,0,0,7,2
n-TCgca52,0,0,1,0,0,0,2
Gm30091,0,0,2,0,0,1,3
Wdr43,202,208,246,232,184,316,224
Snord92,0,0,0,0,1,1,0
Snord53,0,0,0,0,0,0,0
Gm22858,0,0,0,0,0,0,0
Togaram2,0,7,0,1,0,1,0
Pcare,0,0,0,0,0,0,0
Clip4,373,218,431,89,147,308,147
Gm30140,19,7,18,3,3,8,3
Alk,3,2,1,0,1,3,2
Gm41613,0,0,0,0,0,0,0
Gm53975,0,0,0,0,0,0,0
Gm53976,0,0,0,0,0,0,0
Ypel5,182,98,183,148,95,242,171
Gm30256,1,2,2,0,1,3,1
Gm30375,0,2,1,1,1,2,1
Lbh,1146,865,1209,675,514,1272,730
Gm23649,0,0,0,0,0,0,0
Gm30420,0,0,0,0,0,1,0
Gm41615,0,0,0,0,0,0,0
Gm30476,0,0,0,1,0,0,0
Gm41616,2,3,2,8,1,2,2
Lclat1,160,122,174,86,63,213,160
Gm25406,0,0,0,0,0,0,0
E330032C10Rik,0,2,3,0,3,2,0
Capn13,0,0,0,0,0,0,0
Galnt14,0,2,0,5,3,4,9
Gm46602,0,0,0,0,0,0,0
Gm52320,0,0,0,0,0,0,0
Ehd3,36,36,30,40,18,48,38
Gm53977,0,0,0,0,0,0,0
Xdh,958,415,715,444,449,889,521
Gm30983,0,0,0,0,0,0,0
Gm24475,0,0,0,0,0,0,0
Srd5a2,0,0,0,0,0,0,0
Gm31235,0,0,0,1,0,0,0
Gm53978,3,0,2,1,2,6,1
Memo1,187,118,248,200,126,330,212
Gm52299,0,0,0,0,0,0,0
Dpy30,124,52,107,110,71,155,85
Gm31328,0,0,0,0,0,0,0
Gm9349,0,0,0,0,0,0,0
Spast,75,68,157,118,62,151,83
Slc30a6,81,51,68,82,50,113,88
Nlrc4,1,0,0,2,0,3,2
Gm4708,4,8,4,7,6,9,3
Yipf4,230,130,334,219,91,462,269
Gm31645,2,3,0,1,1,10,5
Birc6,171,172,229,157,143,175,146
Ttc27,83,43,69,42,40,77,81
Gm31759,0,0,0,0,0,0,0
Gm31818,0,0,0,0,0,0,0
Ltbp1,192,72,237,51,32,120,57
Rasgrp3,6,1,4,0,2,4,0
Fam98a,224,241,282,196,159,395,292
Gm53979,0,1,3,0,0,0,0
Gm46584,0,0,0,0,0,0,0
Gm4710,0,0,0,0,0,0,0
Gm24126,0,0,0,0,0,0,0
Gm6496,0,0,0,0,0,0,0
Gm32076,0,0,0,0,0,0,0
Gm5229,0,0,0,0,0,0,0
Gm32282,11,8,7,10,1,12,6
Crim1,138,92,78,114,84,124,158
Gm41620,3,0,0,1,1,1,1
Gm52306,7,12,16,4,8,5,7
Fez2,311,200,271,219,169,367,310
Gm32336,1,5,2,2,3,2,3
Gm53960,0,0,0,0,0,0,0
Gm32464,0,0,0,0,0,0,0
Gm53961,0,0,0,0,0,0,1
Vit,141,25,54,64,61,115,83
Gm32573,1,0,0,0,0,0,0
Strn,32,38,35,47,31,37,40
Heatr5b,95,46,77,73,60,94,77
Gpatch11,111,95,112,78,63,143,99
Eif2ak2,366,229,315,175,157,362,238
Gm6548,0,0,0,0,0,0,0
Gm26637,7,4,4,7,2,6,7
Sult6b1,0,0,0,0,0,0,0
Cebpzos,40,26,63,57,41,62,42
Cebpz,118,110,167,137,101,148,139
Ndufaf7,110,76,133,112,48,137,93
Prkd3,123,66,172,121,72,160,151
Gm41622,0,0,0,1,0,0,0
Qpct,146,38,221,25,15,103,30
Cdc42ep3,161,111,130,122,70,210,103
Gm17315,2,4,0,1,0,3,1
Gm32954,0,0,1,0,0,0,0
4930429F11Rik,0,0,0,0,0,0,0
Gm10494,0,0,0,0,0,0,0
Rmdn2,41,32,87,73,29,127,73
Gm33006,0,0,0,0,0,0,0
Gm53962,12,3,4,2,4,1,3
Cyp1b1,1828,794,2143,1299,786,3115,1345
Gm41624,3,1,5,2,0,1,2
Gm33055,1,2,7,0,2,3,1
Gm49984,0,0,0,5,1,6,2
Atl2,62,47,113,80,36,174,84
Gm41625,0,0,0,0,0,0,1
Hnrnpll,81,53,163,121,60,212,134
Gm22215,0,0,0,0,0,0,0
4933407O12Rik,5,0,2,0,0,0,1
Gm41626,0,0,0,0,0,0,0
Gm23125,0,0,0,0,0,0,0
Galm,42,32,51,31,17,72,37
Mir12189,0,0,0,0,0,0,0
Srsf7,498,291,807,384,311,851,437
Gemin6,21,19,35,21,16,47,41
Ttc39d,0,0,1,0,0,0,0
Dhx57,73,56,84,61,57,82,79
Morn2,48,21,74,57,23,63,58
Arhgef33,5,5,2,7,5,8,12
Gm10190,12,13,21,19,5,26,16
Sos1,40,46,70,62,36,65,67
Cdkl4,2,3,4,2,2,1,3
Map4k3,148,109,196,153,81,246,161
Gm33538,0,0,0,0,0,0,0
Gm33596,0,0,0,0,0,0,0
C230072F16Rik,0,0,0,0,0,0,0
Tmem178,37,3,7,16,6,11,8
Thumpd2,26,6,29,25,19,24,26
Gm53963,0,0,0,0,0,0,0
Gm33944,11,5,8,2,1,5,4
Gm53964,0,1,2,2,0,0,0
Slc8a1,263,155,285,136,80,340,179
Gm50045,0,0,0,2,0,0,2
Gm22386,0,0,0,0,0,0,0
Gm34211,0,0,0,0,0,0,0
Gm34265,0,0,0,0,0,0,0
Gm41629,0,0,0,0,0,0,0
Gm4601,0,0,0,0,0,0,0
Gm19689,0,0,0,0,0,0,1
Gm46606,2,0,1,1,0,2,4
Gm41631,0,0,0,0,0,0,0
Gm34686,2,3,8,4,1,5,1
Pkdcc,1382,1078,1501,620,546,1257,795
Gm24240,0,0,0,0,0,0,0
Eml4,65,61,94,57,88,90,69
Gm46594,18,15,15,43,25,45,46
Gm53223,1,1,3,2,1,1,1
Cox7a2l,421,266,344,385,208,718,513
Gm52292,0,0,0,0,0,1,0
Gm41635,0,1,1,0,0,1,0
Gm34801,1,1,0,0,0,1,0
Kcng3,0,0,0,1,0,1,0
Mta3,178,121,213,146,120,274,161
Gm46597,0,0,0,0,0,0,0
Gm41637,1,0,1,0,1,0,0
Haao,0,0,3,0,1,1,0
C430042M11Rik,7,3,4,8,2,10,3
n-TIaat17,0,0,0,0,0,0,0
Gm35125,3,1,0,0,2,2,1
1810073O08Rik,1,4,1,0,1,0,2
Gm35229,10,2,8,0,0,6,2
Gm41638,4,2,3,1,0,0,0
Gm35457,0,0,1,2,0,0,1
8430430B14Rik,0,0,0,0,0,0,0
Gm35551,3,2,5,0,0,0,2
4933433H22Rik,2,1,2,1,0,0,2
Gm19696,0,0,0,1,0,0,4
Gm41640,5,5,6,4,2,5,1
Zfp36l2,238,263,277,247,163,153,208
Gm36279,4,1,2,2,2,3,2
Thada,40,23,49,33,27,51,41
Gm24492,3,0,2,0,1,2,1
Gm24722,0,0,0,0,0,0,0
Gm41642,0,0,0,0,0,0,1
Plekhh2,104,77,142,66,51,96,62
4930500A05Rik,0,0,0,0,0,1,0
Gm26066,0,0,0,0,0,0,0
Dync2li1,169,48,129,75,71,153,92
Abcg5,1,0,0,0,1,0,0
Abcg8,0,0,0,0,0,0,0
Lrpprc,55,56,62,90,38,106,101
Gm53965,0,0,0,2,0,0,0
Gm46582,0,0,0,0,0,0,0
1110020A21Rik,2,0,5,1,0,2,0
Ppm1b,130,104,103,124,100,209,164
Slc3a1,1,2,1,0,1,0,0
Prepl,50,28,59,39,22,80,54
Camkmt,36,16,43,10,11,30,19
Gm36826,1,1,0,1,1,1,0
Six3os1,0,0,0,0,0,0,0
Six3,0,0,0,0,0,0,0
Six2,21,3,9,7,5,12,7
CJ186046Rik,1,0,0,0,0,0,1
Gm41644,0,0,0,0,0,0,0
Gm41645,0,0,0,0,0,0,0
Gm29418,0,0,0,0,0,0,0
Gm4718,0,0,0,0,0,0,0
Gm30117,0,0,0,0,0,0,0
Srbd1,54,47,72,50,33,76,45
Gm53966,0,0,0,0,0,0,1
Prkce,71,66,95,83,45,100,87
Gm5817,0,0,0,0,0,0,0
Gm52296,5,8,5,2,1,7,5
Gm53967,3,7,4,5,3,2,4
2010106C02Rik,1,0,1,0,0,0,0
Gm30284,9,7,4,1,9,7,4
Gm52297,0,0,0,0,1,0,0
Epas1,852,444,718,158,214,500,220
Tmem247,0,0,0,0,0,0,0
Atp6v1e2,0,0,0,0,0,0,0
Gm57642,0,0,1,2,2,0,1
Rhoq,285,226,356,258,117,513,309
Gm50012,105,71,87,61,103,136,91
Pigf,4,2,7,1,5,9,0
Cript,30,13,12,12,19,18,18
Gm30421,4,7,5,6,1,13,4
Gm24648,0,0,0,0,0,0,0
Gm30510,2,1,0,1,0,0,1
Socs5,194,149,209,192,122,287,187
Gm53968,0,0,0,0,0,0,0
C330024C12Rik,0,0,0,0,0,0,0
Gm41647,2,3,1,2,4,0,1
Mir12190,0,0,0,0,0,0,0
Mcfd2,848,662,1386,797,362,1722,1029
4833418N02Rik,6,4,5,5,2,12,3
Ttc7,68,60,77,59,46,63,78
Gm52284,0,1,0,1,1,0,1
LOC102632541,3,4,7,7,1,1,1
Stpg4,0,3,1,0,2,3,2
Calm2,1371,880,1337,1038,639,2006,1224
Gm26005,0,0,0,0,0,0,0
Gm30794,4,1,3,6,3,7,7
Gm30984,18,8,19,9,7,18,10
Gm46587,0,0,0,0,0,0,0
Gm46609,0,0,0,0,0,0,0
Epcam,1,3,0,3,4,0,8
Msh2,80,57,74,82,48,107,90
Kcnk12,1,7,5,9,4,19,13
Gm41649,0,0,0,0,0,0,0
Msh6,61,25,41,50,30,80,47
Fbxo11,32,50,54,45,32,72,46
Gm4832,1,0,2,0,1,1,1
Gm31499,0,0,0,0,0,0,0
Gm31615,1,0,0,0,0,0,0
1700116H05Rik,0,0,0,0,0,0,0
Gm22542,0,0,0,0,0,0,0
Gm23947,0,0,0,0,0,0,0
Foxn2,31,44,69,45,30,59,28
Gm57646,0,0,0,0,0,0,0
Ppp1r21,91,64,97,88,47,139,87
Ston1,314,223,361,250,242,361,352
Gm31704,0,0,0,0,0,0,1
Gm31903,0,2,1,0,0,0,0
Gm38460,0,0,0,0,0,0,0
Gtf2a1l,2,4,2,2,1,2,0
Lhcgr,0,0,0,0,0,1,0
Gm9407,0,0,0,0,0,0,0
Fshr,0,0,0,0,0,0,0
4933400B14Rik,0,0,0,0,0,0,0
Gm4719,0,0,0,0,0,0,0
Gm41653,0,0,1,0,0,0,0
Nrxn1,0,1,1,2,1,0,0
Gm32337,0,0,0,0,0,0,0
Gm19815,1,0,0,0,0,0,0
Gm20491,0,0,0,0,0,0,0
Gm53969,0,0,0,0,0,0,0
4930480K15Rik,0,0,0,0,0,0,0
9330159H11Rik,0,0,0,0,0,0,0
Gm24244,0,0,0,0,0,0,0
Gm53959,0,0,0,0,0,0,0
Gm32465,0,0,0,0,0,0,0
Adcyap1,0,0,0,0,0,0,0
Gm25935,0,0,0,0,0,0,0
Gm32512,0,0,0,0,0,0,0
Gm22593,0,0,0,0,0,0,0
Gm9416,9,8,12,20,4,18,15
Gm41655,0,0,0,0,0,0,0
Mettl4,29,24,45,38,25,60,35
2700099C18Rik,6,6,12,21,6,25,14
Gm1976,21,10,25,14,10,31,13
Gm19853,0,0,0,0,0,0,0
Gm20939,3,0,3,1,2,3,0
Gm23102,0,0,0,0,0,0,0
Vmn1r238,0,0,0,0,0,0,0
Crem,136,77,197,80,64,250,113
Gm6225,13,3,9,6,2,17,7
Cul2,50,32,80,68,30,97,45
Bambi,179,68,166,102,82,191,123
Gm54028,0,0,0,0,0,0,0
Lyzl1,0,0,0,0,0,0,0
Gm41657,0,0,0,0,0,0,0
Map3k8,182,56,230,72,71,167,74
4833419F23Rik,17,5,17,9,14,20,16
Mtpap,94,58,128,90,65,117,104
Gm52359,1,3,0,0,0,1,0
Gm41658,0,0,0,0,0,0,0
Jcad,149,115,166,59,70,137,114
Gm5047,1,2,8,2,2,6,1
Gm10556,0,1,0,0,0,0,0
Gm34269,0,0,0,0,0,0,0
Gm41659,0,1,1,0,0,0,1
Svil,232,137,299,248,139,272,247
Gm34326,0,0,0,0,0,0,0
Gm53196,15,10,28,11,6,15,9
Gm26682,18,32,29,25,18,14,24
Zfp438,20,17,22,27,18,35,22
Gm52372,0,0,0,0,0,0,0
Gm34630,2,2,0,1,1,4,3
Zeb1os1,1,1,3,0,0,2,1
Gm52340,1,0,2,0,2,1,1
Gm2238,0,0,0,1,0,0,0
Zeb1,255,247,472,215,136,294,204
Gm34740,0,0,0,0,0,0,0
Gm34804,0,0,0,0,0,0,0
Gm41663,0,0,0,0,0,0,0
Gm41662,2,0,1,1,1,0,0
Arhgap12,8,18,51,23,22,53,25
Kif5b,586,597,774,772,412,1233,777
Gm41664,1,0,0,2,0,1,0
Gm6291,0,0,0,0,0,0,0
Epc1,95,76,165,105,91,167,117
Mir1893,0,0,0,0,0,0,0
4921524L21Rik,0,0,0,0,0,0,0
Rab18,291,176,475,320,112,605,343
Mkx,2,4,4,7,2,2,7
Gm46633,0,0,0,0,0,0,0
Odad2,0,0,0,0,0,0,0
Gm34979,0,0,4,1,1,4,2
Mpp7,21,8,22,24,11,24,18
Gm24292,0,0,0,0,0,0,0
Gm9993,0,0,3,2,0,1,1
Wac,75,50,92,90,49,125,72
Gm51428,0,0,0,0,0,0,0
Gm35031,0,0,0,0,0,0,0
Gm20147,0,1,0,1,0,0,1
Gm35180,0,0,0,0,0,0,0
Gm35232,0,0,0,0,0,0,0
Fzd8,90,87,182,72,31,153,55
Gjd4,0,0,1,0,0,0,0
Ccny,118,131,178,128,80,249,152
Gm35458,0,0,0,0,0,0,0
Gm46616,0,0,0,0,0,0,0
Cetn1,0,0,0,0,0,0,0
Colec12,1004,737,1080,853,585,1213,863
LOC118568368,0,0,0,0,0,0,0
Gm23350,0,0,0,0,0,0,0
Thoc1,46,19,51,33,31,43,33
Usp14,54,50,107,96,47,192,145
Rock1,121,88,273,140,85,246,109
Gm26244,0,0,0,2,1,0,0
Greb1l,9,15,17,19,11,19,19
Esco1,21,15,50,22,13,44,25
Snrpd1,291,218,356,315,207,458,438
Abhd3,13,2,19,5,5,12,11
4930563E18Rik,0,0,1,0,0,0,0
Mib1,49,26,75,50,34,97,58
Gm25116,0,0,0,0,0,0,0
Mir133a-1hg,0,0,0,0,1,1,0
Mir133a-1,0,0,0,0,0,0,0
Mir1b,0,0,0,0,0,0,0
Mir1a-2,0,0,0,0,0,0,0
Gm35814,0,0,0,0,0,0,0
9130001E16Rik,2,0,0,2,1,2,4
Gata6os,9,4,7,9,14,11,17
Gata6,478,243,271,539,506,581,596
Gm35918,1,5,1,2,7,4,7
Rbbp8,113,83,105,157,112,273,181
Gm54029,0,1,0,0,0,1,0
Gm41665,6,0,0,2,3,6,1
Gm6277,1,0,1,0,1,3,1
Cables1,30,21,32,25,21,41,29
Mir1901,0,0,0,0,0,0,0
Gm41666,0,1,2,0,0,0,2
Tmem241,32,26,41,31,20,46,40
Gm41667,0,0,0,0,0,0,0
Riok3,380,278,425,384,291,731,486
Gm25289,0,0,0,0,0,0,0
Rmc1,34,12,36,13,14,18,11
Gm19293,0,0,0,0,0,0,0
Npc1,67,51,61,54,43,86,69
Ankrd29,17,8,14,12,6,30,14
Lama3,2,5,3,6,3,8,6
Gm36232,0,0,0,0,0,0,0
Gm29200,0,0,0,0,0,0,0
Ttc39c,97,56,56,94,55,178,106
Gm41668,0,0,1,0,1,0,2
Mir1948,0,0,0,0,0,0,0
Cabyr,4,7,9,0,1,3,1
Osbpl1a,142,67,185,66,71,137,56
Gm52343,0,0,1,1,0,0,3
Gm36439,0,0,1,0,1,0,0
Impact,224,116,287,153,120,290,159
Hrh4,1,1,0,1,1,0,0
Gm36563,0,0,0,0,0,0,0
Gm22251,0,0,0,0,0,0,0
Gm36689,0,0,0,0,0,0,0
Gm36747,0,0,0,0,0,0,0
